Chr	Tajima
Transcript_36468	-0.703624
Transcript_36469	-2.436574
Transcript_36470	-1.259884
Transcript_36471	-1.262524
Transcript_36472	-0.532340
Transcript_36473	-1.449725
Transcript_36474	-1.496533
Transcript_36475	-1.323858
Transcript_36476	-1.549219
Transcript_36477	-2.141088
Transcript_36478	-2.000356
Transcript_36479	-2.146990
Transcript_36480	-1.561582
Transcript_36481	-1.469391
Transcript_36482	-1.504532
Transcript_36483	0.001548
Transcript_36484	-0.842569
Transcript_36485	-0.798753
Transcript_36486	0.484158
Transcript_36487	0.327644
Transcript_36488	-1.059563
Transcript_36489	-1.352988
Transcript_36490	-1.525993
Transcript_36491	-0.950412
Transcript_36492	-1.162092
Transcript_36493	-1.389116
Transcript_36494	-0.645894
Transcript_36495	-0.669262
Transcript_36496	-1.793863
Transcript_36497	-1.695682
Transcript_36498	-1.423930
Transcript_36499	-1.371831
Transcript_36500	-1.011542
Transcript_36501	-0.838731
Transcript_36502	0.023392
Transcript_36503	-1.463211
Transcript_36504	-0.429858
Transcript_36505	-0.896690
Transcript_36506	-0.355118
Transcript_36507	0.438998
Transcript_36508	-0.683025
Transcript_36509	-1.547293
Transcript_36510	-1.048046
Transcript_36511	-1.575378
Transcript_36512	0.865239
Transcript_36513	0.339466
Transcript_36514	-0.777665
Transcript_36515	-0.200578
Transcript_36516	-0.037336
Transcript_36517	-0.881643
Transcript_36518	-1.122422
Transcript_36519	-0.168503
Transcript_36520	-1.542287
Transcript_36521	-1.538717
Transcript_36522	0.857017
Transcript_36523	1.042032
Transcript_36524	-0.548310
Transcript_36525	-0.666731
Transcript_36526	-0.850669
Transcript_36527	-0.319983
Transcript_36528	-0.702803
Transcript_36529	-1.075514
Transcript_36530	-0.806866
Transcript_36531	-0.920087
Transcript_36532	-0.613364
Transcript_36533	-1.451484
Transcript_36534	-0.697115
Transcript_36535	-0.915742
Transcript_36536	-0.910436
Transcript_36537	-0.772291
Transcript_36538	-0.022565
Transcript_36539	-0.718878
Transcript_36540	-0.293979
Transcript_36541	-0.815988
Transcript_36542	-1.580953
Transcript_36543	-1.172806
Transcript_36544	-1.680672
Transcript_36545	-2.027882
Transcript_36546	-0.903443
Transcript_36547	-1.174258
Transcript_36548	-1.119143
Transcript_36549	-0.998622
Transcript_36550	-0.700055
Transcript_36551	-1.078158
Transcript_36552	-0.752580
Transcript_36553	-1.427513
Transcript_36554	-1.340616
Transcript_36555	0.383046
Transcript_36556	-0.207780
Transcript_36557	-1.407438
Transcript_36558	-0.702417
Transcript_36559	-0.875921
Transcript_36560	-0.091234
Transcript_36561	-0.514107
Transcript_36562	-0.145639
Transcript_36563	-0.586495
Transcript_36564	0.265326
Transcript_36565	0.137350
Transcript_36566	-0.439740
Transcript_36567	-0.533433
Transcript_36568	0.030924
Transcript_36569	-1.683348
Transcript_36570	-1.181758
Transcript_36571	-1.872764
Transcript_36572	-2.008297
Transcript_36573	-1.825100
Transcript_36574	-0.665003
Transcript_36575	-1.499230
Transcript_36576	-1.295565
Transcript_36577	-0.574596
Transcript_36578	0.136877
Transcript_36579	-0.583946
Transcript_36580	-0.476824
Transcript_36581	-0.487969
Transcript_36582	-1.570471
Transcript_36583	-2.093070
Transcript_36584	-0.280786
Transcript_36585	-0.740373
Transcript_36586	-0.171202
Transcript_36587	-0.801058
Transcript_36588	-1.064073
Transcript_36589	0.110192
Transcript_36590	-0.036469
Transcript_36591	-1.099413
Transcript_36593	-0.764582
Transcript_36594	-0.318796
Transcript_36595	0.622245
Transcript_36596	-0.960867
Transcript_36597	-0.957367
Transcript_36598	-0.040882
Transcript_36599	-2.231920
Transcript_36600	-2.382329
Transcript_36601	-2.331734
Transcript_36602	-2.405414
Transcript_36603	-2.246667
Transcript_36604	-2.270260
Transcript_36605	-2.473005
Transcript_36606	-2.314639
Transcript_36607	0.613650
Transcript_36608	0.660408
Transcript_36609	-0.061760
Transcript_36610	-0.450809
Transcript_36611	0.514297
Transcript_36612	0.627548
Transcript_36613	-0.153849
Transcript_36614	-0.158452
Transcript_36615	-0.258317
Transcript_36616	0.974627
Transcript_36617	-0.378286
Transcript_36618	-0.340170
Transcript_36619	-0.716098
Transcript_36620	-0.734497
Transcript_36621	-0.604867
Transcript_36622	-0.493835
Transcript_36623	-0.603506
Transcript_36624	-0.520214
Transcript_36625	-0.644542
Transcript_36626	-0.821285
Transcript_36627	-1.937578
Transcript_36628	-2.056301
Transcript_36629	-1.626462
Transcript_36630	-1.017216
Transcript_36631	-0.904299
Transcript_36632	-0.637151
Transcript_36633	-0.526471
Transcript_36634	0.298761
Transcript_36635	-0.516860
Transcript_36636	-0.504787
Transcript_36637	-0.580996
Transcript_36638	-0.334147
Transcript_36639	-0.514962
Transcript_36640	0.067814
Transcript_36641	-0.243535
Transcript_36642	-0.639931
Transcript_36643	-1.162266
Transcript_36644	-1.004030
Transcript_36645	-1.385095
Transcript_36646	-0.462507
Transcript_36647	-1.042466
Transcript_36648	-0.806372
Transcript_36649	0.431774
Transcript_36650	-0.385808
Transcript_36651	-0.394242
Transcript_36655	-0.956498
Transcript_36656	-1.416624
Transcript_36657	-1.172478
Transcript_36658	-1.425698
Transcript_36659	-1.192354
Transcript_36660	-1.770735
Transcript_36661	-0.568738
Transcript_36663	-0.561286
Transcript_36665	-0.458065
Transcript_36666	-1.468709
Transcript_36667	-0.667357
Transcript_36668	0.327574
Transcript_36669	-1.148690
Transcript_36670	-0.696673
Transcript_36671	-0.917068
Transcript_36672	-0.680430
Transcript_36673	-0.918704
Transcript_36674	-0.047167
Transcript_36675	-0.262264
Transcript_36676	0.649355
Transcript_36677	-0.372699
Transcript_36678	-0.323937
Transcript_36679	-0.619814
Transcript_36680	0.072877
Transcript_36681	-0.934099
Transcript_36682	-1.998284
Transcript_36683	-1.767347
Transcript_36684	-1.777236
Transcript_36685	-1.831179
Transcript_36686	-1.681459
Transcript_36687	-1.979924
Transcript_36688	-0.996501
Transcript_36689	0.273358
Transcript_36690	-0.465187
Transcript_36691	-2.185551
Transcript_36692	-2.121722
Transcript_36693	-0.539584
Transcript_36694	0.120693
Transcript_36695	-0.371876
Transcript_36696	-0.273558
Transcript_36697	-0.515618
Transcript_36698	-0.450328
Transcript_36699	-0.642207
Transcript_36700	-0.043273
Transcript_36701	-0.259720
Transcript_36702	0.217939
Transcript_36703	-0.595710
Transcript_36704	0.174639
Transcript_36705	-1.283882
Transcript_36706	-0.218483
Transcript_36707	0.608719
Transcript_36708	-1.277463
Transcript_36709	-0.891364
Transcript_36710	0.677962
Transcript_36711	-1.312822
Transcript_36712	-0.351431
Transcript_36713	-0.937095
Transcript_36714	-0.563339
Transcript_36715	-2.204640
Transcript_36716	-2.106709
Transcript_36717	-0.202577
Transcript_36718	-1.329298
Transcript_36719	0.296051
Transcript_36720	0.472422
Transcript_36721	1.022244
Transcript_36722	-1.271772
Transcript_36723	-0.558069
Transcript_36724	-0.658129
Transcript_36725	-0.816698
Transcript_36726	-0.338666
Transcript_36727	1.102034
Transcript_36728	-0.783764
Transcript_36729	-1.803206
Transcript_36730	-0.404427
Transcript_36731	-0.927395
Transcript_36732	-0.991522
Transcript_36733	-0.227619
Transcript_36734	-0.660134
Transcript_36735	-0.564728
Transcript_36736	-0.710626
Transcript_36737	-0.623364
Transcript_36738	-0.662927
Transcript_36739	-0.704167
Transcript_36740	-1.077533
Transcript_36741	-1.107822
Transcript_36742	-0.221922
Transcript_36743	-0.947086
Transcript_36744	-2.508054
Transcript_36745	-0.361911
Transcript_36746	0.726911
Transcript_36747	-0.858133
Transcript_36748	-1.217456
Transcript_36749	-1.735732
Transcript_36750	-0.082278
Transcript_36751	-0.707561
Transcript_36752	-1.837659
Transcript_36753	-1.637741
Transcript_36754	-1.124387
Transcript_36755	-1.304916
Transcript_36756	-1.625551
Transcript_36757	-1.144960
Transcript_36758	-1.799073
Transcript_36759	-0.454435
Transcript_36760	0.770356
Transcript_36761	0.142396
Transcript_36762	-0.048037
Transcript_36763	-0.532462
Transcript_36764	-0.814993
Transcript_36765	-0.508053
Transcript_36766	-0.117675
Transcript_36767	-0.997089
Transcript_36768	-1.402900
Transcript_36769	-0.387138
Transcript_36770	-0.229239
Transcript_36771	-1.226568
Transcript_36772	-1.303172
Transcript_36773	-0.367234
Transcript_36774	-0.918459
Transcript_36775	-0.219554
Transcript_36776	1.836658
Transcript_36777	-0.467405
Transcript_36778	-1.228247
Transcript_36779	-0.933261
Transcript_36780	-1.461582
Transcript_36781	-0.815637
Transcript_36782	-0.504564
Transcript_36783	-1.047894
Transcript_36784	-0.388704
Transcript_36785	-0.464511
Transcript_36786	-0.974735
Transcript_36787	-0.963620
Transcript_36788	-1.064559
Transcript_36789	-1.157083
Transcript_36790	-1.050791
Transcript_36791	-0.217553
Transcript_36792	-0.913576
Transcript_36793	-1.096692
Transcript_36794	-1.027898
Transcript_36795	-0.534887
Transcript_36796	-0.564468
Transcript_36797	-0.731825
Transcript_36798	-0.651528
Transcript_36799	-0.884135
Transcript_36800	0.570358
Transcript_36801	-1.626694
Transcript_36802	-1.988749
Transcript_36803	-1.187220
Transcript_36804	-0.521671
Transcript_36805	-1.150827
Transcript_36807	-0.444667
Transcript_36808	-1.304747
Transcript_36809	-0.433913
Transcript_36810	-0.125494
Transcript_36811	-0.080634
Transcript_36812	-1.998425
Transcript_36813	-1.632201
Transcript_36814	-1.123968
Transcript_36815	-0.441301
Transcript_36816	-0.424706
Transcript_36817	-0.204643
Transcript_36818	-1.610600
Transcript_36819	-1.362617
Transcript_36820	-0.362245
Transcript_36821	-0.996036
Transcript_36822	-1.792672
Transcript_36823	0.590894
Transcript_36824	-1.267589
Transcript_36825	-0.409249
Transcript_36826	-0.201809
Transcript_36827	-1.024037
Transcript_36828	-0.298723
Transcript_36829	-0.881154
Transcript_36830	-0.142704
Transcript_36831	-0.659663
Transcript_36832	0.057769
Transcript_36833	-1.078760
Transcript_36834	-0.201687
Transcript_36835	-1.218840
Transcript_36836	-1.284846
Transcript_36837	-0.263868
Transcript_36838	-0.990840
Transcript_36839	-1.716778
Transcript_36840	-0.762166
Transcript_36841	-1.192384
Transcript_36842	-0.536187
Transcript_36843	-0.781476
Transcript_36844	0.316043
Transcript_36845	-0.804551
Transcript_36846	-1.061011
Transcript_36847	-1.242956
Transcript_36848	-1.836207
Transcript_36849	-0.149622
Transcript_36850	-0.983113
Transcript_36851	-1.059598
Transcript_36852	-0.504263
Transcript_36853	-0.355475
Transcript_36854	-0.092193
Transcript_36855	-0.379865
Transcript_36857	-0.321566
Transcript_36858	-0.328202
Transcript_36859	-0.468825
Transcript_36860	0.530864
Transcript_36861	-0.273420
Transcript_36862	0.228625
Transcript_36863	-0.449156
Transcript_36864	0.064911
Transcript_36865	-0.504560
Transcript_36866	-0.609782
Transcript_36867	0.006804
Transcript_36868	-1.537628
Transcript_36869	-0.986806
Transcript_36870	-1.204895
Transcript_36871	-1.650486
Transcript_36872	-0.883014
Transcript_36873	-0.914650
Transcript_36874	-1.194866
Transcript_36875	-0.461318
Transcript_36876	-0.775648
Transcript_36877	-1.206239
Transcript_36878	-1.932137
Transcript_36879	-1.057015
Transcript_36880	-1.443805
Transcript_36881	-0.704529
Transcript_36882	-0.890918
Transcript_36883	-0.836810
Transcript_36884	-0.766735
Transcript_36885	-0.355153
Transcript_36886	-0.271682
Transcript_36887	-0.401924
Transcript_36888	-1.821687
Transcript_36889	-1.640382
Transcript_36890	-1.326294
Transcript_36891	-1.676561
Transcript_36892	-1.241411
Transcript_36893	0.366315
Transcript_36894	0.228408
Transcript_36895	-0.781067
Transcript_36896	-1.046867
Transcript_36897	-0.369990
Transcript_36898	-1.562739
Transcript_36899	-1.391710
Transcript_36900	-0.177083
Transcript_36901	-1.102774
Transcript_36902	-0.683854
Transcript_36903	0.101607
Transcript_36904	0.064624
Transcript_36905	-0.335699
Transcript_36906	-1.339838
Transcript_36907	-1.338499
Transcript_36908	-2.312011
Transcript_36909	-2.279544
Transcript_36910	-1.117356
Transcript_36911	-0.843368
Transcript_36912	-1.003492
Transcript_36913	-1.498595
Transcript_36914	-0.927931
Transcript_36915	-0.478815
Transcript_36916	-0.394738
Transcript_36917	-0.085793
Transcript_36918	-1.474029
Transcript_36919	-2.058892
Transcript_36920	-1.385674
Transcript_36921	-0.869901
Transcript_36922	-0.460298
Transcript_36923	-0.332195
Transcript_36924	-0.627098
Transcript_36925	-0.437466
Transcript_36926	-1.384895
Transcript_36927	0.301119
Transcript_36928	-0.651359
Transcript_36929	-0.699989
Transcript_36930	-0.610600
Transcript_36931	0.472648
Transcript_36932	-0.384701
Transcript_36933	-0.977320
Transcript_36934	-0.686372
Transcript_36935	-0.591295
Transcript_36936	-1.449640
Transcript_36937	0.029937
Transcript_36938	0.073280
Transcript_36939	1.339637
Transcript_36940	-2.253205
Transcript_36941	-2.187497
Transcript_36942	-2.587622
Transcript_36943	-0.292675
Transcript_36944	-0.057706
Transcript_36945	0.169916
Transcript_36946	-0.137210
Transcript_36947	-1.143970
Transcript_36948	-1.109138
Transcript_36949	-1.860388
Transcript_36950	-1.915554
Transcript_36951	-0.157232
Transcript_36952	-2.137176
Transcript_36953	-1.311041
Transcript_36954	-2.078398
Transcript_36955	-0.007584
Transcript_36956	-0.747423
Transcript_36957	-0.472498
Transcript_36958	-0.429266
Transcript_36959	0.221073
Transcript_36960	-2.009992
Transcript_36961	-1.988556
Transcript_36962	-1.572950
Transcript_36963	-1.097609
Transcript_36964	-2.033899
Transcript_36965	-2.252231
Transcript_36966	-0.745610
Transcript_36967	-0.695082
Transcript_36968	-0.669165
Transcript_36969	-0.445290
Transcript_36970	-0.799114
Transcript_36971	-0.440910
Transcript_36972	-0.537829
Transcript_36973	-0.508878
Transcript_36974	-0.648911
Transcript_36975	-0.927639
Transcript_36976	-0.490104
Transcript_36977	-0.625379
Transcript_36978	-0.703089
Transcript_36979	0.645518
Transcript_36980	-0.108126
Transcript_36981	-1.263353
Transcript_36982	-1.958882
Transcript_36983	-0.845335
Transcript_36984	-1.097532
Transcript_36985	0.280937
Transcript_36986	-0.256476
Transcript_36987	0.876453
Transcript_36988	-0.695798
Transcript_36989	0.037286
Transcript_36990	-0.369280
Transcript_36991	0.094303
Transcript_36992	-0.697103
Transcript_36993	-0.723350
Transcript_36994	-0.919262
Transcript_36995	-0.653958
Transcript_36996	-0.771543
Transcript_36997	-0.979731
Transcript_36998	-0.876377
Transcript_36999	-1.250352
Transcript_37000	-1.753082
Transcript_37001	-2.168327
Transcript_37002	-1.487594
Transcript_37003	0.505493
Transcript_37004	-1.048083
Transcript_37005	-0.050427
Transcript_37006	-1.450796
Transcript_37007	-0.683497
Transcript_37008	-1.374606
Transcript_37009	-1.697638
Transcript_37010	-1.041767
Transcript_37011	-2.051639
Transcript_37012	-1.948973
Transcript_37013	-2.013575
Transcript_37014	-1.940447
Transcript_37015	0.466409
Transcript_37016	-1.087414
Transcript_37017	-1.596351
Transcript_37018	-1.070423
Transcript_37019	-0.653145
Transcript_37020	-0.830591
Transcript_37021	-0.500732
Transcript_37022	-1.332188
Transcript_37023	-0.790698
Transcript_37024	-1.842658
Transcript_37025	-2.170988
Transcript_37026	-1.613524
Transcript_37027	-0.443292
Transcript_37028	-0.978604
Transcript_37029	-0.375482
Transcript_37030	-0.351654
Transcript_37031	-1.570933
Transcript_37032	-0.368214
Transcript_37033	-2.408518
Transcript_37034	-2.324506
Transcript_37035	-1.607208
Transcript_37036	-1.587382
Transcript_37037	-1.729893
Transcript_37038	-1.423876
Transcript_37039	-0.800249
Transcript_37040	-1.031523
Transcript_37041	-0.860215
Transcript_37042	-0.831968
Transcript_37043	-1.714399
Transcript_37044	-1.633878
Transcript_37045	-0.705776
Transcript_37046	-1.036714
Transcript_37047	-0.013553
Transcript_37048	0.823231
Transcript_37049	-0.418087
Transcript_37050	0.248520
Transcript_37051	-0.523278
Transcript_37052	-0.092794
Transcript_37053	-0.357655
Transcript_37054	-0.563495
Transcript_37055	-0.809804
Transcript_37056	-0.359046
Transcript_37057	-0.487623
Transcript_37058	0.828489
Transcript_37059	-1.417161
Transcript_37060	-1.099950
Transcript_37061	-2.375520
Transcript_37062	-1.203455
Transcript_37063	-1.594292
Transcript_37064	-1.986665
Transcript_37065	-0.859058
Transcript_37066	-0.278003
Transcript_37067	-1.420832
Transcript_37068	-0.825043
Transcript_37069	-0.965468
Transcript_37070	-1.059458
Transcript_37071	-1.635345
Transcript_37072	-1.192140
Transcript_37073	-0.962569
Transcript_37074	-0.770718
Transcript_37075	-0.922344
Transcript_37076	0.276845
Transcript_37077	-0.164777
Transcript_37078	0.128578
Transcript_37079	-0.507880
Transcript_37080	-0.342983
Transcript_37081	-0.393411
Transcript_37082	-1.179479
Transcript_37083	0.133944
Transcript_37084	-1.164489
Transcript_37085	-1.647158
Transcript_37086	-2.009816
Transcript_37087	-2.136318
Transcript_37088	-1.723251
Transcript_37089	-0.465542
Transcript_37090	-0.554965
Transcript_37091	0.174116
Transcript_37092	-1.061250
Transcript_37093	-0.748566
Transcript_37094	-0.740865
Transcript_37095	0.201355
Transcript_37096	-1.598915
Transcript_37097	-1.460691
Transcript_37098	-1.407289
Transcript_37099	-1.347337
Transcript_37100	-1.545183
Transcript_37101	-1.567171
Transcript_37102	-0.911931
Transcript_37103	-0.409042
Transcript_37104	-0.598949
Transcript_37105	-0.365597
Transcript_37106	0.044876
Transcript_37107	-0.657963
Transcript_37108	-0.671130
Transcript_37109	-0.523128
Transcript_37110	-0.606185
Transcript_37111	-0.266953
Transcript_37112	-0.814350
Transcript_37113	0.084880
Transcript_37114	-0.799791
Transcript_37115	-1.262873
Transcript_37116	-0.242669
Transcript_37117	-0.599557
Transcript_37118	0.059568
Transcript_37119	-0.083852
Transcript_37120	-0.464360
Transcript_37121	0.207556
Transcript_37122	-1.201883
Transcript_37123	-0.992799
Transcript_37124	-0.093827
Transcript_37125	-1.102493
Transcript_37126	-0.996216
Transcript_37127	-1.415572
Transcript_37128	-0.799108
Transcript_37129	-0.999657
Transcript_37130	-1.930719
Transcript_37131	-1.371539
Transcript_37132	-1.298983
Transcript_37133	-1.725638
Transcript_37134	-1.964656
Transcript_37135	-1.452253
Transcript_37136	-0.926689
Transcript_37137	-0.953200
Transcript_37138	-0.766826
Transcript_37139	-1.068232
Transcript_37140	-1.484151
Transcript_37141	-1.443767
Transcript_37142	-1.221977
Transcript_37143	-0.976100
